english	translation	category	sub_category	source
Female desert villager.		examine	npc	Villager
She doesn't look too happy.		examine	npc	Veronica
A mad scientist if ever I saw one!		examine	npc	Professor Oddenstein
A former chicken.		examine	npc	Ernest
Harbinger of light surface scratches and minor dents.		examine	npc	Lil' Destructor
He's been trapped here for thousands of years.		examine	npc	Pentyn
A travelling scholar from Menaphos.		examine	npc	Aristarchus
A spirit is trapped within it.		examine	npc	Boneguard
These used to be alive.		examine	npc	Pile of bones
It was trapped inside the boneguard.		examine	npc	Desert Spirit
Very thick, and very cold.		examine	npc	Crust of ice
It seems to be blocked.		examine	npc	Furnace grate
A mysterious hooded woman.		examine	npc	Enakhra
Who - or what - is she?		examine	npc	Enakhra
He's been freed from the boneguard.		examine	npc	Akthanakos
Very shifty-looking and sunburnt.		examine	npc	Lazim
A man with the head of a camel.		examine	npc	Akthanakos
He's wearing heavy armour.		examine	npc	Knight
He knows anything is possible.		examine	npc	Effigy
He knows everything has a reason.		examine	npc	Bonafido
Is it male or female?		examine	npc	Homunculus
It looks pretty unhappy.		examine	npc	Homunculus
You could hold anything in that.		examine	npc	Cage
He wants to create everything from nothing.		examine	npc	'Transmute' The Alchemist
All he wants is gold.		examine	npc	'Currency' The Alchemist
Famous for his fights.		examine	npc	'Black-eye'
Count them pinkies!		examine	npc	'No fingers'
He wishes he had teeth.		examine	npc	'Gummy'
He likes to weightlift a little too much.		examine	npc	'The Guns'
Is it a frog, or is it an eel?		examine	npc	Frogeel
Half unicorn, half cow.		examine	npc	Unicow
It's a spider. No, a giant sardine...		examine	npc	Spidine
Definitely not a chicken or a swordfish.		examine	npc	Swordchick
A jubbly bird with claws.		examine	npc	Jubster
Since when did newts have beaks?		examine	npc	Newtroost
A peaceful monk.		examine	npc	Brother Kojo
A dirty rat.		examine	npc	Dungeon rat
Big, metal and wheeled.		examine	npc	Mine cart
His robes prominently display the star of Saradomin.		examine	npc	Zealot
How does it move of its own accord?		examine	npc	Possessed pickaxe
Useful for hitting rocks.		examine	npc	Iron pickaxe
Well, at least he doesn't have to worry about getting 'black lung'.		examine	npc	Corpse
I don't think the pickaxe is for hitting rocks.		examine	npc	Skeletal miner
Eeek! A big ghost!		examine	npc	Treus Dayth
Those are some of the biggest teeth I've ever seen.		examine	npc	Loading crane
A shiny key sitting quietly on a crate.		examine	npc	Innocent-looking key
Big, metal, and wheeled.		examine	npc	Mine cart
A strange disturbance in the air.		examine	npc	Haze
That ghost looks like he's up to something.		examine	npc	Mischievous ghost
This person is working on the site.		examine	npc	Digsite workman
A student busy studying the digsite.		examine	npc	Student
Upon examining the examiner you examine it is indeed an examiner!		examine	npc	Examiner
Must be hard at work.		examine	npc	Researcher
An expert on archaeology.		examine	npc	Terry Balando
A specialist in panning for gold.		examine	npc	Panning guide
A man busily panning.		examine	npc	Nick
A woman busily panning.		examine	npc	Nisha
A pirate.		examine	npc	Redbeard Frank
An old sea dog.		examine	npc	Captain Tobias
The owner of the banana plantation.		examine	npc	Luthas
Inspects peoples' packages.		examine	npc	Customs officer
Nice piece of crafting that...		examine	npc	Toy Soldier
He's a lumberjack, and he's okay.		examine	npc	Lumberjack Leif
He's just mining his own business.		examine	npc	Miner Magnus
There's something fishy about him.		examine	npc	Fisherman Frodi
She's looking a bit weedy.		examine	npc	Gardener Gunnhild
His bark's worse than his blight.		examine	npc	Carpenter Kjallak
He looks a bit seedy.		examine	npc	Farmer Fromund
The Prince of Miscellania.		examine	npc	Prince Brand
The Princess of Miscellania.		examine	npc	Princess Astrid
He's in no state to rule a kingdom.		examine	npc	King Vargas
He's guarding the throne room.		examine	npc	Guard
Smithy for Sogthorpe.		examine	npc	Derrik
He's cutting the wheat.		examine	npc	Farmer
No-one would mistake her for a duchess.		examine	npc	Flower Girl
He's strong to the finish, because he eats cabbage.		examine	npc	Sailor
A warrior of Miscellania.		examine	npc	Skraeling
A juvinate vampyre. They're guarding the mining area.		examine	npc	Vampyre Juvinate
A juvenile vampyre.		examine	npc	Vampyre Juvenile
A juvinate vampyre.		examine	npc	Vampyre Juvinate
A juvenile vampyre, held in a powerful spell.		examine	npc	Vampyre Juvenile
A juvinate vampyre, held in a powerful spell.		examine	npc	Vampyre Juvinate
Has been returned from vampyric form to human.		examine	npc	Former Vampyre
An evil, bloodsucking vampyre.		examine	npc	Vyrewatch
A thirsty-looking, airborne bloodsucker!		examine	npc	Vyrewatch
An evil vampyre.		examine	npc	Vanstrom Klause
She seems almost human.		examine	npc	Vanescula Drakan
A female vampyre of incredible power.		examine	npc	Vanescula Drakan
He looks haughty and arrogant.		examine	npc	Ranis Drakan
A flea-infested, pale-looking excuse for a man.		examine	npc	Old Man Ral
Roald's advisor - he seems to be a follower of Saradomin.		examine	npc	Aeonisig Raispher
A tall, charismatic man of unusual appearance.		examine	npc	Safalaan Hallow
She looks important.		examine	npc	Sarius Guile
A flea-infested black market trader.		examine	npc	Trader Sven
This citizen looks pale, tired and old!		examine	npc	Meiyerditch citizen
A flea-infested, pale-looking excuse for a woman.		examine	npc	Meiyerditch citizen
A poor street urchin!		examine	npc	Child
This citizen looks dirty and tired!		examine	npc	Meiyerditch miner
A shadowy biped - seems to be covered in fur, with a long snout.		examine	npc	Shadowy figure
Looks like it's got fleas!		examine	npc	Stray dog
A smelly cat.		examine	npc	Cat
It looks seaworthy now.		examine	npc	Boat
Spiritual leader of the Moonclan.		examine	npc	Oneiromancer
The craziest house I ever did see!		examine	npc	House
An old woman who lives in a very strange house.		examine	npc	Baba Yaga
She has a certain twinkle in her eye.		examine	npc	Pauline Polaris
As beautiful as a fallen star... I feel sick.		examine	npc	Meteora
Did she just wink at me?		examine	npc	Melana Moonlander
In a world of her own.		examine	npc	Selene
Not a single hair on her head. But one or two warts.		examine	npc	Rimae Sirsalis
Glad to be one of only three men on the island.		examine	npc	Sirsal Banker
He smells a bit funny.		examine	npc	Clan Guard
How does it see where to sweep?		examine	npc	Enchanted Broom
A broom driven by magic.		examine	npc	Enchanted Broom
I'm not sure if it's actually doing anything of use.		examine	npc	Enchanted Bucket
Should I pronounce it 'bucket'?		examine	npc	Bouquet Mac Hyacinth
It's a parrot.		examine	npc	Parrot
Either a very fremennikey pirate, or a very piratey fremennik.		examine	npc	Lokar Searunner
I always wondered what that job description actually meant...		examine	npc	Cabin boy
A stickler for hygiene in the kitchen.		examine	npc	'Beefy' Burns
A keen-eyed lookout with a telescope.		examine	npc	'Eagle-eye' Shultz
First mate to Captain Bentley.		examine	npc	First mate 'Davey-boy'
A pirate that can navigate better than a bird.		examine	npc	'Birds-Eye' Jack
A pirate through and through.		examine	npc	'Picarron' Pete
A deadly pirate.		examine	npc	Jake
He got his name from his favourite hobby. Reading about beds.		examine	npc	Bedread the bold
Nobody really knows why he's called Tommy 2-times...		examine	npc	Tommy 2-times
Don't look him straight in the eyes. He'll eat you alive!		examine	npc	Murky Pat
Nice beard.		examine	npc	Jack Sails
He never stops talking about Betty...		examine	npc	'Betty' B.Boppin
Is he looking at me?		examine	npc	'Beedy-eye' Jones
Yes, it is indeed the infamous Jenny Blade!		examine	npc	Jenny Blade
A low-down, mean, dirty, cheating pirate with a fondness for kittens.		examine	npc	'Lecherous' Lee
Apparently his nickname comes from his fondness for jam.		examine	npc	'Sticky' Sanders
Preach, my brother!		examine	npc	Jex
She doesn't look happy.		examine	npc	Maisa
A guard of Sophanem.		examine	npc	Sophanem Guard
The Sophanem stonemason.		examine	npc	Stonemason
The local baker.		examine	npc	Nathifa
Seller of the finest weapons.		examine	npc	Urbi
Runs the craft stall.		examine	npc	Jamila
A dwarf smith. Quite handy with a hammer.		examine	npc	Doric
A Fremennik merchant.		examine	npc	Sigmund The Merchant
A Fremennik riddler.		examine	npc	Peer the Seer
A Fremennik hero.		examine	npc	Thorvald the Warrior
Your challenge awaits!		examine	npc	Koschei the deathless
Foxy.		examine	npc	Fox
Hoppity, hoppity.		examine	npc	Bunny
Cute. But deadly.		examine	npc	Bear Cub
Horned Horsey.		examine	npc	Unicorn Foal
Cute but evil.		examine	npc	Black unicorn Foal
Looks like he's having fun!		examine	npc	Bjorn
He's only as think as you drunk he is!		examine	npc	Eldgrim
Every innkeeper's best friend!		examine	npc	Manni the Reveller
Supposedly fixes things around Gielinor.		examine	npc	Council workman
A fearful spirit of the drowned.		examine	npc	The Draugen
Flutter by oh butterfly.		examine	npc	Butterfly
A Fremennik hunter.		examine	npc	Sigli the Huntsman
A Fremennik navigator.		examine	npc	Swensen the Navigator
Stands around and looks at stuff all day.		examine	npc	Guard
Stands around and looks tough all day.		examine	npc	Guard
What a rubbish job he has.		examine	npc	Town Guard
Who's going to steal a whole town anyway?		examine	npc	Town Guard
The Longhall barkeep.		examine	npc	Thora the Barkeep
Pretty shabbily dressed for a clothes shop owner.		examine	npc	Yrsa
There's something fishy about this guy.		examine	npc	Fisherman
Sells and makes weapons and armour.		examine	npc	Skulgrimen
One of Rellekka's many citizens.		examine	npc	Agnar
One of Rellekka's many citizens. She seems 'happily' married to Reeso.		examine	npc	Freygerd
Fish-tastic!		examine	npc	Fish monger
I wonder what he does with all that fur?		examine	npc	Fur trader
Keeps the stalls secure.		examine	npc	Market Guard
A hardened Fremennik warrior.		examine	npc	Warrior
A Legends' Guild guard; he protects the entrance to the Legends' Guild.		examine	npc	Legends' Guard
Radimus is the Grand Vizier of the Legends' Guild.		examine	npc	Radimus Erkle
He deals in exotic types of wood.		examine	npc	Jungle forester
She deals in exotic types of wood.		examine	npc	Jungle forester
A tall, dark, and charismatic member of the Kharazi tribe.		examine	npc	Gujuo
The Kharazi tribe's elusive shaman.		examine	npc	Ungadulu
The Kharazi tribe's elusive shaman; something doesn't look quite right with him.		examine	npc	Ungadulu
A Kharazi warrior, tormented by evil spirits.		examine	npc	Tormented Warrior
She sells general items at the Legends' Guild.		examine	npc	Fionella
An eccentric shopkeeper, related to the Grand Vizier of the Legends' Guild.		examine	npc	Siegfried Erkle
An ancient, powerful demon of the underworld.		examine	npc	Nezikchened
The spirit of a long-dead wizard.		examine	npc	Viyeldi
The spirit of a long-dead warrior.		examine	npc	San Tojalon
I wonder what this is doing here.		examine	npc	Boulder
A spirit of the underworld.		examine	npc	Echned Zekin
Overgrown undead vermin.		examine	npc	Zombie rat
A serious-looking doctor.		examine	npc	Doctor Orbon
A farmer who's seen happier times.		examine	npc	Farmer Brumty
The sheep looks distinctly unwell and has a slight red tinge.		examine	npc	Red Sheep
The sheep looks distinctly unwell and has a slight green tinge.		examine	npc	Green Sheep
The sheep looks distinctly unwell and has a slight blue tinge.		examine	npc	Blue Sheep
The sheep looks distinctly unwell and has a slight yellow tinge.		examine	npc	Yellow Sheep
A sad-looking child.		examine	npc	Boy
Distinctly witch-like.		examine	npc	Nora T. Hagg
Looks unnatural.		examine	npc	Witch's experiment
Deceptively mouse-shaped.		examine	npc	Mouse
A small boisterous bird, a delicacy for ogres.		examine	npc	Chompy chick
A shadow.		examine	npc	Shadow
From a darker dimension.		examine	npc	Dark beast
Bill Teach the pirate.		examine	npc	Bill Teach
Two feet Charley.		examine	npc	Charley
Smithing Smith.		examine	npc	Smith
Harpoon Joe.		examine	npc	Joe
Mama La'Fiette.		examine	npc	Mama
Dodgy Mike.		examine	npc	Mike
An enemy pirate.		examine	npc	Pirate
She looks serene.		examine	npc	Grail Maiden
A former Knight of the Round Table.		examine	npc	King Percival
He looks unhappy...		examine	npc	Peasant
He looks happy...		examine	npc	Peasant
The High Priest of Entrana.		examine	npc	High Priest
A crone.		examine	npc	Crone
It's a fisherman.		examine	npc	Fisherman
He doesn't look very well...		examine	npc	The Fisher King
He looks mean and powerful.		examine	npc	Black Knight Titan
The Fishing Contest judge.		examine	npc	Bonzo
He looks a LOT like a vampyre...		examine	npc	Sinister Stranger
He checks the entrants to the Fishing Contest.		examine	npc	Morris
I can see how he got his name.		examine	npc	Big Dave
He loves to fish!		examine	npc	Joshua
He looks elderly.		examine	npc	Grandpa Jack
He likes to cut down trees.		examine	npc	Forester
I can fish here.		examine	npc	Fishing spot
Commander of the Imperial Guard.		examine	npc	Denulth
A sergeant of the Imperial Guard.		examine	npc	Sergeant
A soldier of the Imperial Guard.		examine	npc	Soldier
A dishevelled and irritable hermit.		examine	npc	Saba
An experienced sherpa.		examine	npc	Tenzing
The Burthorpe Castle cook.		examine	npc	Eadburg
A Burthorpe Castle archer.		examine	npc	Archer
A Burthorpe Castle guard.		examine	npc	Guard
An off-duty Burthorpe Castle guard.		examine	npc	Harold
Barman of the Toad and Chicken.		examine	npc	Tostig
Head servant for Prince Anlaf.		examine	npc	Eohric
A servant for Prince Anlaf.		examine	npc	Servant
Smithy for Burthorpe.		examine	npc	Dunstan
Shopkeeper for Burthorpe.		examine	npc	Wistan
