english	translation	category	sub_category	source
Skeleton thug	Esqueleto de matador	name	npc	Skeleton thug
Black knight	Cavaleiro Negro	name	npc	Black knight
Fire wizard	Mago do fogo	name	npc	Fire wizard
Water wizard	Mago da água	name	npc	Water wizard
Earth wizard	Mago da terra	name	npc	Earth wizard
Air wizard	Mago do ar	name	npc	Air wizard
Ordan	Ordan	name	npc	Ordan
Jorzik	Jorzik	name	npc	Jorzik
Smiddi Ryak (hard)	Smiddi Ryak (difícil)	name	npc	Smiddi Ryak (hard)
Rolayne Twickit (hard)	Rolayne Twickit (difícil)	name	npc	Rolayne Twickit (hard)
Jayene Kliyn (medium)	Jayene Kliyn (médio)	name	npc	Jayene Kliyn (medium)
Valantay Eppel (medium)	Valantay Eppel (médio)	name	npc	Valantay Eppel (medium)
Dalcian Fang (easy)	Dalcian Fang (fácil)	name	npc	Dalcian Fang (easy)
Fyiona Fray (easy)	Fyiona Fray (fácil)	name	npc	Fyiona Fray (easy)
Abidor Crank	Abidor Crank	name	npc	Abidor Crank
Benjamin	Benjamin	name	npc	Benjamin
Liam	Liam	name	npc	Liam
Miala	Miala	name	npc	Miala
Verak	Verak	name	npc	Verak
Forester (hard)	Silvícola (difícil)	name	npc	Forester (hard)
Woman-at-arms (hard)	Paladina mercenária (difícil)	name	npc	Woman-at-arms (hard)
Apprentice (medium)	Aprendiz (médio)	name	npc	Apprentice (medium)
Ranger (medium)	Arqueiro (médio)	name	npc	Ranger (medium)
Adventurer (easy)	Aventureiro (fácil)	name	npc	Adventurer (easy)
Mage (easy)	Mago (fácil)	name	npc	Mage (easy)
Hiylik Myna	Hiylik Myna	name	npc	Hiylik Myna
Dummy	Boneco	name	npc	Dummy
Gundai	Gundai	name	npc	Gundai
Lundail	Lundail	name	npc	Lundail
Chamber guardian	Guardião da câmara	name	npc	Chamber guardian
Kolodion	Kolodion	name	npc	Kolodion
Battle mage	Mago de batalha	name	npc	Battle mage
Phials	Phials (converter pilhas)	name	npc	Phials
Banknote Exchange Merchant	Mercador que converte cupons	name	npc	Banknote Exchange Merchant
High Priestess Zul-Harcinqa	Alta-sacerdotisa Zul-Harcinqa	name	npc	High Priestess Zul-Harcinqa
Priestess Zul-Gwenwynig	Sacerdotisa Zul-Gwenwynig	name	npc	Priestess Zul-Gwenwynig
Hellcat	Gato do inferno	name	npc	Hellcat
Lazy cat	Gato preguiçoso	name	npc	Lazy cat
Lazy hellcat	Gato do inferno preguiçoso	name	npc	Lazy hellcat
Baby impling	Pestinha bebê	name	npc	Baby impling
Young impling	Pestinha jovem	name	npc	Young impling
Gourmet impling	Pestinha gourmet	name	npc	Gourmet impling
Earth impling	Pestinha da terra	name	npc	Earth impling
Essence impling	Pestinha da essência	name	npc	Essence impling
Eclectic impling	Pestinha eclético	name	npc	Eclectic impling
Nature impling	Pestinha da natureza	name	npc	Nature impling
Magpie impling	Pestinha rabilongo	name	npc	Magpie impling
Ninja impling	Pestinha ninja	name	npc	Ninja impling
Dragon impling	Pestinha dragão	name	npc	Dragon impling
Egg launcher	Lançador de ovos	name	npc	Egg launcher
Commander Connad	Comandante Connad	name	npc	Commander Connad
Captain Cain	Capitão Cain	name	npc	Captain Cain
Private Paldo	Soldado Paldo	name	npc	Private Paldo
Private Pendron	Soldado Pendron	name	npc	Private Pendron
Private Pierreb	Soldado Pierreb	name	npc	Private Pierreb
Private Paldon	Soldado Paldon	name	npc	Private Paldon
Major Attack	Ataque maior	name	npc	Major Attack
Major Collect	Coleção maior	name	npc	Major Collect
Major Defend	Defesa maior	name	npc	Major Defend
Major Heal	Cura maior	name	npc	Major Heal
Sergeant Sambur	Sargento Sambur	name	npc	Sergeant Sambur
Penance Fighter	Lutador da penitência	name	npc	Penance Fighter
Penance Ranger	Rastreador da penitência	name	npc	Penance Ranger
Penance Runner	Corredor da penitência	name	npc	Penance Runner
Penance Healer	Curandeiro da penitência	name	npc	Penance Healer
Strange Old Man	Velho esquisito	name	npc	Strange Old Man
Ahrim the Blighted	Ahrim o arruinado	name	npc	Ahrim the Blighted
Dharok the Wretched	Dharok o desprezível	name	npc	Dharok the Wretched
Guthan the Infested	Guthan o assolado	name	npc	Guthan the Infested
Karil the Tainted	Karil o pestilento	name	npc	Karil the Tainted
Torag the Corrupted	Torag o corrompido	name	npc	Torag the Corrupted
Verac the Defiled	Verac o desonrado	name	npc	Verac the Defiled
Bloodworm	Minhoca de sangue	name	npc	Bloodworm
Crypt rat	Rato de cripta	name	npc	Crypt rat
Giant crypt rat	Rato gigante de cripta	name	npc	Giant crypt rat
Crypt spider	Aranha de cripta	name	npc	Crypt spider
Giant crypt spider	Aranha gigante de cripta	name	npc	Giant crypt spider
Splatter	Esguichador	name	npc	Splatter
Shifter	Mutante	name	npc	Shifter
Ravager	Saqueador	name	npc	Ravager
Spinner	Fiandeira	name	npc	Spinner
Torcher	Tocha	name	npc	Torcher
Defiler	Corruptor	name	npc	Defiler
Brawler	Brigão	name	npc	Brawler
Portal	Portal	name	npc	Portal
Void Knight	Cavaleiro do Vácuo	name	npc	Void Knight
Squire	Escudeiro	name	npc	Squire
Squire (Novice)	Escudeiro (Novato)	name	npc	Squire (Novice)
Squire (Intermediate)	Escudeiro (Intermediário)	name	npc	Squire (Intermediate)
Squire (Veteran)	Escudeiro (Veterano)	name	npc	Squire (Veteran)
Uri	Uri	name	npc	Uri
Double agent	Agente duplo	name	npc	Double agent
Guardian mummy	Múmia guardiã	name	npc	Guardian mummy
Annoyed guardian mummy	Múmia guardiã irritada	name	npc	Annoyed guardian mummy
Tarik	Tarik	name	npc	Tarik
Scarab Swarm	Enxame de escaravelhos	name	npc	Scarab Swarm
Malignius Mortifer	Malignius Mortifer	name	npc	Malignius Mortifer
Skeleton mage	Mago esqueleto	name	npc	Skeleton mage
Betty	Betty	name	npc	Betty
Grum	Grum	name	npc	Grum
Gerrant	Gerrant	name	npc	Gerrant
Wydin	Wydin	name	npc	Wydin
Goat	Cabra	name	npc	Goat
Billy Goat	Billy Bode	name	npc	Billy Goat
White Knight	Cavaleiro Branco	name	npc	White Knight
Summer Elemental	Elemental do verão	name	npc	Summer Elemental
Sorceress	Feiticeira	name	npc	Sorceress
Apprentice	Aprendiz	name	npc	Apprentice
Osman	Osman	name	npc	Osman
Del-Monty	Del-Monty	name	npc	Del-Monty
San Fan	San Fan	name	npc	San Fan
Fancy Dan	Dan Pomposo	name	npc	Fancy Dan
Honest Jimmy	Jimmy Honesto	name	npc	Honest Jimmy
Blue Monkey	Macaco azul	name	npc	Blue Monkey
Red Monkey	Macaco vermelho	name	npc	Red Monkey
Parrot	Papagaio	name	npc	Parrot
Swan	Cisne	name	npc	Swan
Black swan	Cisne negro	name	npc	Black swan
Bandit shopkeeper	Lojista bandoleiro	name	npc	Bandit shopkeeper
Gorak	Gorak	name	npc	Gorak
Cosmic Being	Ente cósmico	name	npc	Cosmic Being
Duck	Pato	name	npc	Duck
Fairy Godfather	Poderoso Fadão	name	npc	Fairy Godfather
Fairy Nuff	Fada Nuff	name	npc	Fairy Nuff
Centaur	Centauro	name	npc	Centaur
Stag	Rena	name	npc	Stag
Wood Dryad	Dríade do bosque	name	npc	Wood Dryad
Fairy Very Wise	Fada Muito Sábia	name	npc	Fairy Very Wise
Fairy	Fada	name	npc	Fairy
Rabbit	Coelho	name	npc	Rabbit
Starflower	Flor estelar	name	npc	Starflower
Sir Amik Varze	Sir Amik Varze	name	npc	Sir Amik Varze
Evil Chicken	Galinha maligna	name	npc	Evil Chicken
Baby black dragon	Filhote de dragão negro	name	npc	Baby black dragon
K'klik	K'klik	name	npc	K'klik
Ice troll runt	Anão troll do gelo	name	npc	Ice troll runt
Ice troll male	Macho troll do gelo	name	npc	Ice troll male
Ice troll female	Fêmea troll do gelo	name	npc	Ice troll female
Ice troll grunt	Ronco de troll do gelo	name	npc	Ice troll grunt
Mawnis Burowgar	Mawnis Burowgar	name	npc	Mawnis Burowgar
Fridleif Shieldson	Fridleif Shieldson	name	npc	Fridleif Shieldson
Thakkrad Sigmundson	Thakkrad Sigmundson	name	npc	Thakkrad Sigmundson
Maria Gunnars	Maria Gunnars	name	npc	Maria Gunnars
Jofridr Mordstatter	Jofridr Mordstatter	name	npc	Jofridr Mordstatter
Morten Holdstrom	Morten Holdstrom	name	npc	Morten Holdstrom
Gunnar Holdstrom	Gunnar Holdstrom	name	npc	Gunnar Holdstrom
Anne Isaakson	Anne Isaakson	name	npc	Anne Isaakson
Lisse Isaakson	Lisse Isaakson	name	npc	Lisse Isaakson
Honour guard	Guarda de honra	name	npc	Honour guard
Kjedelig Uppsen	Kjedelig Uppsen	name	npc	Kjedelig Uppsen
Trogen Konungarde	Trogen Konungarde	name	npc	Trogen Konungarde
Slug Hemligssen	Slug Hemligssen	name	npc	Slug Hemligssen
Candle seller	Vendedor de vela	name	npc	Candle seller
King Gjuki Sorvott IV	Rei Gjuki Sorvott IV	name	npc	King Gjuki Sorvott IV
HRH Hrafn	SAR Hrafn	name	npc	HRH Hrafn
Thorkel Silkbeard	Thorkel Silkbeard	name	npc	Thorkel Silkbeard
Mord Gunnars	Mord Gunnars	name	npc	Mord Gunnars
Art Critic Jacques	Jacques Crítico de Arte	name	npc	Art Critic Jacques
Historian Minas	Historiador Minas	name	npc	Historian Minas
Barnabus Hurma	Barnabus Hurma	name	npc	Barnabus Hurma
Marius Giste	Marius Giste	name	npc	Marius Giste
Caden Azro	Caden Azro	name	npc	Caden Azro
Thias Leacke	Thias Leacke	name	npc	Thias Leacke
Sinco Doar	Sinco Doar	name	npc	Sinco Doar
Tinse Torpe	Tinse Torpe	name	npc	Tinse Torpe
Information clerk	Balconista de informações	name	npc	Information clerk
Museum guard	Guarda do museu	name	npc	Museum guard
Teacher and pupil	Professor e aluno	name	npc	Teacher and pupil
Schoolgirl	Aluna	name	npc	Schoolgirl
Schoolboy	Aluno	name	npc	Schoolboy
Teacher	Professora	name	npc	Teacher
Workman	Trabalhador	name	npc	Workman
Dig Site workman	Trabalhador do Sítio de Escavação	name	npc	Dig Site workman
Barge workman	Trabalhador da barca	name	npc	Barge workman
Barge foreman	Capataz da barca	name	npc	Barge foreman
Ed Wood	Ed Madeira	name	npc	Ed Wood
Hring Hring	Hring Hring	name	npc	Hring Hring
Flosi Dalksson	Flosi Dalksson	name	npc	Flosi Dalksson
Raum Urda-Stein	Raum Urda-Stein	name	npc	Raum Urda-Stein
Skuli Myrka	Skuli Myrka	name	npc	Skuli Myrka
Keepa Kettilon	Keepa Kettilon	name	npc	Keepa Kettilon
Freygerd	Aurora	name	npc	Freygerd
Lensa	Lensa	name	npc	Lensa
Vanligga Gastfrihet	Vanligga Gastfrihet	name	npc	Vanligga Gastfrihet
Sassilik	Sassilik	name	npc	Sassilik
Miner	Membro da mineradora	name	npc	Miner
Gruva Patrull	Gruva Patrull	name	npc	Gruva Patrull
Brendt	Brendt	name	npc	Brendt
Grundt	Grundt	name	npc	Grundt
Duckling	Patinha	name	npc	Duckling
Ducklings	Patinhos	name	npc	Ducklings
Drake	Drake	name	npc	Drake
Lesser demon	Demônio inferior	name	npc	Lesser demon
Greater demon	Demônio superior	name	npc	Greater demon
Zul-Urgish	Zul-Urgish	name	npc	Zul-Urgish
Zul-Cheray	Zul-Cheray	name	npc	Zul-Cheray
Zul-Gutusolly	Zul-Gutusolly	name	npc	Zul-Gutusolly
Sacrifice	Sacrifício	name	npc	Sacrifice
Zul-Onan	Zul-Onan	name	npc	Zul-Onan
Zul-Aniel	Zul-Aniel	name	npc	Zul-Aniel
Zul-Areth	Zul-Areth	name	npc	Zul-Areth
Broken Handz	Mãos Kebradas	name	npc	Broken Handz
Zulrah	Zulrah	name	npc	Zulrah
Snakeling	Cobra	name	npc	Snakeling
Fritz the Glassblower	O vidreiro Fritz	name	npc	Fritz the Glassblower
Chaos Elemental	Elemental do caos	name	npc	Chaos Elemental
Chaos Elemental Jr.	Elinho	name	npc	Chaos Elemental Jr.
Dodgy Squire	Escudeiro Douglas	name	npc	Dodgy Squire
Oomlie bird	Pássaro oomlie	name	npc	Oomlie bird
Terrorbird	Pássaro do terror	name	npc	Terrorbird
Mounted terrorbird gnome	Gnomo montado em uma ave do terror	name	npc	Mounted terrorbird gnome
Crow	Gralha	name	npc	Crow
Fire giant	Gigante do fogo	name	npc	Fire giant
Ice giant	Gigante do gelo	name	npc	Ice giant
Moss giant	Gigante de líquen	name	npc	Moss giant
Jogre	Selgro	name	npc	Jogre
Cyclops	Ciclope	name	npc	Cyclops
Hill Giant	Gigante da colina	name	npc	Hill Giant
Ork	Orc	name	npc	Ork
Wise Old Man	Sábio Ancião	name	npc	Wise Old Man
Bed	Cama	name	npc	Bed
Thing under the bed	Coisa embaixo da cama	name	npc	Thing under the bed
Miss Schism	Senhorita Schism	name	npc	Miss Schism
Market Guard	Guarda do mercado	name	npc	Market Guard
Bank guard	Guarda do banco	name	npc	Bank guard
Badger	Texugo	name	npc	Badger
Tiles	Silas (converter cupons)	name	npc	Tiles
Aisles	Aisles	name	npc	Aisles
Lorelai	Lorelai	name	npc	Lorelai
Rory	Rory	name	npc	Rory
Sraracha	Sraracha	name	npc	Sraracha
Undead Druid	Druida morto-vivo	name	npc	Undead Druid
Grand Exchange Clerk	Balconista do Mercado Geral	name	npc	Grand Exchange Clerk
Brugsen Bursen	Brugsen Bursen	name	npc	Brugsen Bursen
Gunnjorn	Gunnjorn	name	npc	Gunnjorn
TzHaar-Mej	TzHaar-Mej	name	npc	TzHaar-Mej
TzHaar-Hur	TzHaar-Hur	name	npc	TzHaar-Hur
TzHaar-Xil	TzHaar-Xil	name	npc	TzHaar-Xil
TzHaar-Ket	TzHaar-Ket	name	npc	TzHaar-Ket
TzHaar-Mej-Jal	TzHaar-Mej-Jal	name	npc	TzHaar-Mej-Jal
TzHaar-Mej-Kah	TzHaar-Mej-Kah	name	npc	TzHaar-Mej-Kah
Rock Golem	Golem de pedra	name	npc	Rock Golem
TzHaar-Hur-Tel	TzHaar-Hur-Tel	name	npc	TzHaar-Hur-Tel
TzHaar-Hur-Lek	TzHaar-Hur-Lek	name	npc	TzHaar-Hur-Lek
TzHaar-Mej-Roh	TzHaar-Mej-Roh	name	npc	TzHaar-Mej-Roh
Tz-Kih	Tz-Kih	name	npc	Tz-Kih
Tz-Kek	Tz-Kek	name	npc	Tz-Kek
William	William	name	npc	William
Ian	Ian	name	npc	Ian
Darren	Darren	name	npc	Darren
Edward	Edward	name	npc	Edward
Neil	Neil	name	npc	Neil
Edmond	Edmond	name	npc	Edmond
Simon	Simão	name	npc	Simon
Sam	Sam	name	npc	Sam
Commander Zilyana	Comandante Zilyana	name	npc	Commander Zilyana
Starlight	Luz das Estrelas	name	npc	Starlight
Growler	Rosnador	name	npc	Growler
Bree	Bree	name	npc	Bree
Saradomin priest	Sacerdote de Saradomin	name	npc	Saradomin priest
Spiritual warrior	Guerreiro espiritual	name	npc	Spiritual warrior
Spiritual ranger	Guarda espiritual	name	npc	Spiritual ranger
Spiritual mage	Mago espiritual	name	npc	Spiritual mage
Knight of Saradomin	Cavaleiro de Saradomin	name	npc	Knight of Saradomin
General Graardor	General Graardor	name	npc	General Graardor
Sergeant Strongstack	Sargento Balaforte	name	npc	Sergeant Strongstack
Sergeant Steelwill	Sargento Ferroso	name	npc	Sergeant Steelwill
Sergeant Grimspike	Sargento Espinhoso	name	npc	Sergeant Grimspike
Purple Pewter Director	Diretor Estanho Roxo	name	npc	Purple Pewter Director
Blue Opal Director	Diretor da Opala Azul	name	npc	Blue Opal Director
Yellow Fortune Director	Diretora da Fortuna Amarela	name	npc	Yellow Fortune Director
Green Gemstone Director	Diretor da Pedra Verde	name	npc	Green Gemstone Director
White Chisel Director	Diretor do Cinzel Branco	name	npc	White Chisel Director
Silver Cog Director	Diretor das Rodas Dentadas Prateadas	name	npc	Silver Cog Director
Brown Engine Director	Diretor do Motor Marrom	name	npc	Brown Engine Director
Red Axe Director	Diretor da Machado Vermelho	name	npc	Red Axe Director
Commander Veldaban	Comandante Veldaban	name	npc	Commander Veldaban
Red Axe Cat	Gato da Machado vermelho	name	npc	Red Axe Cat
Black Guard Berserker	Membro de Guarda Negra furioso	name	npc	Black Guard Berserker
Door-support	Escora da porta	name	npc	Door-support
Door	Porta	name	npc	Door
Giant Rock Crab	Caranguejo de pedra gigante	name	npc	Giant Rock Crab
Bardur	Bardur	name	npc	Bardur
Dagannoth fledgeling	Pássaro dagannoth	name	npc	Dagannoth fledgeling
Dagannoth Supreme	Supremo Dagannoth	name	npc	Dagannoth Supreme
Dagannoth Prime	Dagannoth Prime	name	npc	Dagannoth Prime
Dagannoth Rex	Dagannoth Rex	name	npc	Dagannoth Rex
Cave goblin	Duende da caverna	name	npc	Cave goblin
Ur-zek	Ur-zek	name	npc	Ur-zek
Ur-vass	Ur-vass	name	npc	Ur-vass
Ur-taal	Ur-taal	name	npc	Ur-taal
Ur-meg	Ur-meg	name	npc	Ur-meg
Ur-lun	Ur-lun	name	npc	Ur-lun
Ur-pel	Ur-pel	name	npc	Ur-pel
Bartak	Bartak	name	npc	Bartak
Turgall	Turgall	name	npc	Turgall
Reldak	Reldak	name	npc	Reldak
Miltog	Miltog	name	npc	Miltog
Mernik	Mernik	name	npc	Mernik
Crate goblin	Engradado de duende	name	npc	Crate goblin
Goblin scribe	Escriba duende	name	npc	Goblin scribe
Gourmet	Gourmet	name	npc	Gourmet
Turgok	Turgok	name	npc	Turgok
Markog	Markog	name	npc	Markog
Durgok	Durgok	name	npc	Durgok
Tindar	Tindar	name	npc	Tindar
Gundik	Gundik	name	npc	Gundik
Zenkog	Zenkog	name	npc	Zenkog
Lurgon	Lurgon	name	npc	Lurgon
Ur-tag	Ur-tag	name	npc	Ur-tag
Zanik	Zanik	name	npc	Zanik
Young 'un	Guri	name	npc	Young 'un
Tyke	Garotinho	name	npc	Tyke
Nipper	Bebezinho	name	npc	Nipper
Cave goblin child	Duende da caverna bebê	name	npc	Cave goblin child
Spit goblin	Cuspe de duende	name	npc	Spit goblin
Goblin fish	Peixe de duende	name	npc	Goblin fish
Movario	Movario	name	npc	Movario
Darve	Darve	name	npc	Darve
Moths	Mariposas	name	npc	Moths
Barlak	Barlak	name	npc	Barlak
Saniboch	Saniboch	name	npc	Saniboch
Dromund's cat	Gato do Dromund	name	npc	Dromund's cat
Blasidar the sculptor	Blasidar o escultor	name	npc	Blasidar the sculptor
Riki the sculptor's model	Riki o modelo do escultor	name	npc	Riki the sculptor's model
Vigr	Vigr	name	npc	Vigr
Santiri	Santiri	name	npc	Santiri
Saro	Saro	name	npc	Saro
Gunslik	Gunslik	name	npc	Gunslik
Wemund	Wemund	name	npc	Wemund
Randivor	Randivor	name	npc	Randivor
Hervi	Hervi	name	npc	Hervi
Nolar	Nolar	name	npc	Nolar
Gulldamar	Gulldamar	name	npc	Gulldamar
Tati	Tati	name	npc	Tati
Agmundi	Agmundi	name	npc	Agmundi
Vermundi	Vermundi	name	npc	Vermundi
Librarian	Bibliotecário	name	npc	Librarian
Assistant	Assistente	name	npc	Assistant
Customer	Cliente	name	npc	Customer
Dromund	Dromund	name	npc	Dromund
Rind the gardener	Rind o jardineiro	name	npc	Rind the gardener
Factory Manager	Gerente da fábrica	name	npc	Factory Manager
Factory Worker	Trabalhador da fábrica	name	npc	Factory Worker
Inn Keeper	Taverneiro	name	npc	Inn Keeper
Barmaid	Garçonete	name	npc	Barmaid
Cart conductor	Condutor do vagonete	name	npc	Cart conductor
Rowdy dwarf	Anão desordeiro	name	npc	Rowdy dwarf
Hegir	Hegir	name	npc	Hegir
Haera	Haera	name	npc	Haera
Runvastr	Runvastr	name	npc	Runvastr
Sune	Sune	name	npc	Sune
Bentamir	Bentamir	name	npc	Bentamir
Ulifed	Ulifed	name	npc	Ulifed
Reinald	Reinald	name	npc	Reinald
Karl	Karl	name	npc	Karl
Gauss	Gauss	name	npc	Gauss
Myndill	Myndill	name	npc	Myndill
Kjut	Kjut	name	npc	Kjut
Tombar	Tombar	name	npc	Tombar
Odmar	Odmar	name	npc	Odmar
Audmann	Audmann	name	npc	Audmann
Red Axe Henchman	Seguidor da Machado vermelho	name	npc	Red Axe Henchman
Colonel Grimsson	Coronel Grimsson	name	npc	Colonel Grimsson
Ogre shaman	Ogro xamã	name	npc	Ogre shaman
Grunsh	Grunsh	name	npc	Grunsh
Gnome emissary	Emissário gnomo	name	npc	Gnome emissary
Gnome companion	Companheiro gnomo	name	npc	Gnome companion
Dwarven Boatman	Barqueiro dos anões	name	npc	Dwarven Boatman
Dwarven Miner	Minerador anão	name	npc	Dwarven Miner
Buinn	Buinn	name	npc	Buinn
Animated Bronze Armour	Armadura de bronze animada	name	npc	Animated Bronze Armour
Animated Iron Armour	Armadura de ferro animada	name	npc	Animated Iron Armour
Animated Steel Armour	Armadura de aço animada	name	npc	Animated Steel Armour
Animated Black Armour	Armadura negra animada	name	npc	Animated Black Armour
Animated Mithril Armour	Armadura de mithril animada	name	npc	Animated Mithril Armour
Animated Adamant Armour	Armadura de adamantio animada	name	npc	Animated Adamant Armour
Animated Rune Armour	Armadura rúnica animada	name	npc	Animated Rune Armour
Ghommal	Ghommal	name	npc	Ghommal
Harrallak Menarous	Harrallak Menarous	name	npc	Harrallak Menarous
Gamfred	Gamfred	name	npc	Gamfred
Ajjat	Ajjat	name	npc	Ajjat
Kamfreena	Kamfreena	name	npc	Kamfreena
Shanomi	Shanomi	name	npc	Shanomi
Lidio	Lidio	name	npc	Lidio
Lilly	Lilly	name	npc	Lilly
Anton	Anton	name	npc	Anton
Jade	Jade	name	npc	Jade
Sloane	Sloane	name	npc	Sloane
Catablepon	Catablepon	name	npc	Catablepon
Giant spider	Aranha gigante	name	npc	Giant spider
Spider	Aranha	name	npc	Spider
Scorpion	Escorpião	name	npc	Scorpion
Minotaur	Minotauro	name	npc	Minotaur
Gate of War	Portão da Guerra	name	npc	Gate of War
Ricketty door	Porta decrépita	name	npc	Ricketty door
Oozing barrier	Barreira de lodo	name	npc	Oozing barrier
Portal of Death	Portal da Morte	name	npc	Portal of Death
Flesh Crawler	Rastejador de Vísceras	name	npc	Flesh Crawler
Giant rat	Rato gigante	name	npc	Giant rat
Ankou	Ankou	name	npc	Ankou
Johanhus Ulsbrecht	Johanhus Ulsbrecht	name	npc	Johanhus Ulsbrecht
H.A.M. Guard	Guarda H.C.M.	name	npc	H.A.M. Guard
H.A.M. Deacon	Diácono H.C.M.	name	npc	H.A.M. Deacon
H.A.M. Member	Membro do H.C.M.	name	npc	H.A.M. Member
Mounted terrorchick gnome	Gnomo montado numa avezinha do terror	name	npc	Mounted terrorchick gnome
Captain Lamdoo	Capitão Lamdoo	name	npc	Captain Lamdoo
Terrorchick gnome	Ave do terror filhote	name	npc	Terrorchick gnome
Gianne jnr.	Gianne Jnr.	name	npc	Gianne jnr.
Timble	Timble	name	npc	Timble
Tamble	Tamble	name	npc	Tamble
Spang	Spang	name	npc	Spang
Brambickle	Brambickle	name	npc	Brambickle
Wingstone	Wingstone	name	npc	Wingstone
Penwie	Penwie	name	npc	Penwie
Generic Diplomat	Diplomata Genérico	name	npc	Generic Diplomat
Ambassador Gimblewap	Embaixador Gimblewap	name	npc	Ambassador Gimblewap
Ambassador Spanfipple	Embaixador Spanfipple	name	npc	Ambassador Spanfipple
Ambassador Ferrnook	Embaixador Ferrnook	name	npc	Ambassador Ferrnook
Professor Manglethorp	Professor Manglethorp	name	npc	Professor Manglethorp
Damwin	Damwin	name	npc	Damwin
Professor Onglewip	Professor Onglewip	name	npc	Professor Onglewip
Professor Imblewyn	Professor Imblewyn	name	npc	Professor Imblewyn
Perrdur	Perrdur	name	npc	Perrdur
Dalila	Dalila	name	npc	Dalila
Sorrn	Sorrn	name	npc	Sorrn
Mimm	Mimm	name	npc	Mimm
Eebel	Eebel	name	npc	Eebel
Ermin	Ermin	name	npc	Ermin
Portobello	Portobello	name	npc	Portobello
Captain Ninto	Capitão Ninto	name	npc	Captain Ninto
Captain Daerkin	Capitão Daerkin	name	npc	Captain Daerkin
Meegle	Meegle	name	npc	Meegle
Wurbel	Wurbel	name	npc	Wurbel
