english	translation	category	sub_category	source
Excellent! Wear that cape with pride my friend.		dialogue	Master Crafter	Master Crafter
Most certainly, and free of charge!		dialogue	Master Crafter	Master Crafter
Where's your brown apron? You can't come in here unless you're wearing one.		dialogue	Master Crafter	Master Crafter
Welcome to the Guild of Master Craftsmen.		dialogue	Master Crafter	Master Crafter
Yeah?		dialogue	Master Crafter	Master Crafter
Whassup?		dialogue	Master Crafter	Master Crafter
Dude, do I look like I wanna talk to you?		dialogue	Master Crafter	Master Crafter
Right on!		dialogue	Master Crafter	Master Crafter
Yes.		dialogue	Master Crafter	Master Crafter
No.		dialogue	Master Crafter	Master Crafter
Skillcape		dialogue	Master Crafter	Master Crafter
99000 gold! Are you mad?		dialogue	Master Crafter	Master Crafter
That's fine.		dialogue	Master Crafter	Master Crafter
Hood		dialogue	Master Crafter	Master Crafter
Cor blimey mate, what are ye doing in me pockets?		dialogue	Master Farmer	Master Farmer
Stuns the player, dealing 3 damage.		dialogue	Master Farmer	Master Farmer
Well, the work is going well, so I'm very good, thank you.		dialogue	Master Farmer	Master Farmer
Not too bad thanks.		dialogue	Master Farmer	Master Farmer
I'm fine, how are you?		dialogue	Master Farmer	Master Farmer
Nilsal! I'm pretty good, thank you. It's always nice to be out in the sun.		dialogue	Master Farmer	Master Farmer
Hello there! Nice weather we've been having. Perfect for a day outdoors!		dialogue	Master Farmer	Master Farmer
Hello, I'm afraid only the top fishers are allowed to use our premier fishing facilities.		dialogue	Master fisher	Master fisher
Hello, welcome to the fishing guild. Please feel free to make use of any of our facilities.		dialogue	Master fisher	Master fisher
I'm happy to, my friend. This beautiful cape was presented to me in recognition of my skills and experience as a fisherman and I was asked to be the head of this guild at the same time.		dialogue	Master fisher	Master fisher
As the best fisherman in the guild it is my duty to control who has access to the guild and to say who can buy similar skillcapes and the cape can even teleport you right inside the guild.		dialogue	Master fisher	Master fisher
Yes		dialogue	Master fisher	Master fisher
No		dialogue	Master fisher	Master fisher
I'm happy to say that being such a fine fisher yourself, I'm happy to offer you the opportunity to purchase a fine skillcape just like this one, it can even teleport you right inside the guild. Are you interested? It would cost		dialogue	Master fisher	Master fisher
99000 coins.		dialogue	Master fisher	Master fisher
Well, come back and see me when you do.		dialogue	Master fisher	Master fisher
Unfortunately all Skillcapes are only available with a free hood, it's part of a skill promotion deal; buy one get one free, you know. So you'll need to free up some inventory space before I can sell you one.		dialogue	Master fisher	Master fisher
Excellent! Wear that cape with pride my friend.		dialogue	Master fisher	Master fisher
Okay, suit yourself.		dialogue	Master fisher	Master fisher
Yes.		dialogue	Master fisher	Master fisher
No.		dialogue	Master fisher	Master fisher
Hey newbie! I'm the Master Navigator - let's teach you how to get around.		dialogue	Master Navigator	Master Navigator
Ha. You've worked your way around to me, but this island is bigger than you think! I will show you by teaching you how to use the world map. First things first, you will need to open your world map.		dialogue	Master Navigator	Master Navigator
You can find this in the top right side of the screen, look for the flashing globe icon.		dialogue	Master Navigator	Master Navigator
Well done, you have found your world map.		dialogue	Master Navigator	Master Navigator
The world map can show where you are in the world, as well as where other places are. You can find where you are by looking for the yellow X icon.		dialogue	Master Navigator	Master Navigator
You may have noticed all the icons on the map, these icons have a meaning behind each one. You can find out what the icon means by looking at the map key.		dialogue	Master Navigator	Master Navigator
To open or close the map key you will have to click the scroll looking icon in the bottom left part of the map.		dialogue	Master Navigator	Master Navigator
Once opened, you will see a list of all the different icons on the map, as well as some text next to the icon telling you what the icon is. You can click on an icon in the key.		dialogue	Master Navigator	Master Navigator
Every icon that is the same as the one you just selected, will start to flash.		dialogue	Master Navigator	Master Navigator
Lastly, next to the key you will see there is a search bar. You can click on the search bar and type in a location. You can then press enter and the map will move to the specified location.		dialogue	Master Navigator	Master Navigator
Now you know the basics of the world map, I am going to task you with making your way to the Quest Guide. You can find him just north of here. Go out the door to the west and follow the path.		dialogue	Master Navigator	Master Navigator
Remember that your world map is just a larger version of your mininmap, with the difference that you can click on your minimap to navigate around. You will also see icons on your minimap as well, just like the world map.		dialogue	Master Navigator	Master Navigator
Hey newbie, can I help you at all?		dialogue	Master Navigator	Master Navigator
*Sigh*		dialogue	Master Navigator	Master Navigator
That's kind of a sore subject. But if you must know, I used to be a chef here on the island.		dialogue	Master Navigator	Master Navigator
But people thought that learning how to cook bread after cooking shrimp was useless. So now I teach players how to navigate the world instead.		dialogue	Master Navigator	Master Navigator
Is there anything else you would like to grill me on?		dialogue	Master Navigator	Master Navigator
Get moving then.		dialogue	Master Navigator	Master Navigator
Tell me about the world map again.		dialogue	Master Navigator	Master Navigator
Why do you have a meat cleaver?		dialogue	Master Navigator	Master Navigator
Nope, I'm ready to move on!		dialogue	Master Navigator	Master Navigator
Well met! Are you interested in hearing about the art of smithing?		dialogue	Master smithing tutor	Master smithing tutor
To be able to smith anything, you're going to need one of these beauties.		dialogue	Master smithing tutor	Master smithing tutor
The Master Smithing tutor gives you a hammer.		dialogue	Master smithing tutor	Master smithing tutor
I see you already have a hammer. Nice one.		dialogue	Master smithing tutor	Master smithing tutor
You're going to need to get your hand on some metal bars. You could do this by mining your own ores and smelting them at a furnace.		dialogue	Master smithing tutor	Master smithing tutor
There is a furnace located in Lumbridge, just north of the castle opposite the general store.		dialogue	Master smithing tutor	Master smithing tutor
If you are looking for some ore, there is a mine east of Varrock. There you can find some copper and tin ore. Don't forget to bring a pickaxe.		dialogue	Master smithing tutor	Master smithing tutor
When you have your bars, bring them to an anvil to open the smithing interface. If the item name is in black, this means you do not have the level to smith the item.		dialogue	Master smithing tutor	Master smithing tutor
If the item name is in white, this means you do have the level to smith the item. You will see the bars required to smith the item underneath the name of the item.		dialogue	Master smithing tutor	Master smithing tutor
If the number of bars is in orange, this means you do not have enough bars to smith the item. If it is in green, this means you have enough bars for the item.		dialogue	Master smithing tutor	Master smithing tutor
Is there anything else you would like to know?		dialogue	Master smithing tutor	Master smithing tutor
You might find it beneficial to keep a nice stack of bars in your bank before you start smithing. Unless you like to jump from task to task of course.		dialogue	Master smithing tutor	Master smithing tutor
If you want to smith something that you may not have the level for, you could try gaining some temporary knowledge in smithing from a boost.		dialogue	Master smithing tutor	Master smithing tutor
You can buy a Dwarven stout at the Rising Sun Inn in Falador.		dialogue	Master smithing tutor	Master smithing tutor
If you are looking for a quest, you should talk to the squire in the courtyard of the white knight's castle. He is looking for a bit of help with something. I would recommend you be a little experienced with combat		dialogue	Master smithing tutor	Master smithing tutor
though.		dialogue	Master smithing tutor	Master smithing tutor
Cor blimey, I don't think there is anything I can teach you, but I'll do my best.		dialogue	Master smithing tutor	Master smithing tutor
As you get better you'll find you will be able to smith Mithril and eventually Adamantite and even Runite. This can be very lucrative but very expensive on the coal front.		dialogue	Master smithing tutor	Master smithing tutor
It may be worth you stockpiling coal for a while before attempting these difficult metals or even sticking to good old reliable iron by the bucket load.		dialogue	Master smithing tutor	Master smithing tutor
If you want to stop yourself from failing to smith iron, I suggest purchasing some rings of forging. Be aware that they will break after a certain number of bars are smelted.		dialogue	Master smithing tutor	Master smithing tutor
If you want to save on coal, you could try smithing your bars over at the Blast Furnace in Keldagrim.		dialogue	Master smithing tutor	Master smithing tutor
If you are looking for something more interesting to smith, you could talk to Otto Godblessed about smithing hastae.		dialogue	Master smithing tutor	Master smithing tutor
Though he may ask you to complete some tasks for him. You can find him south of the barbarian outpost and west of the whirlpool.		dialogue	Master smithing tutor	Master smithing tutor
There are many things you can make, from weapons to your good old fashioned armour.		dialogue	Master smithing tutor	Master smithing tutor
Weapons are the cheapest to smith. They range from a measly one bar, all the way to three bars.		dialogue	Master smithing tutor	Master smithing tutor
Armour can be the costliest item to smith, the cost of each item ranges from a measly one bar all the way up to a whopping five bars.		dialogue	Master smithing tutor	Master smithing tutor
Some weapons and armour, such as darts, will require you to have gained knowledge on how to smith them. This is due to the complex nature of the weapon.		dialogue	Master smithing tutor	Master smithing tutor
You might find that other items don't require conventional bars you would gather. Some may require you to piece blades back together or even infuse a crystal into a piece of armour.		dialogue	Master smithing tutor	Master smithing tutor
